17.7096 0.906588 2.59692e-06
15.9072 1.06427 4.95287e-08
18.6151 0.910928 1.8533e-06
14.0162 1.06238 -1.72531e-06
16.6199 0.901973 3.92802e-06
17.6658 1.05588 2.216e-06
15.909 0.902282 1.14142e-06
14.2901 1.05498 -7.49422e-07
16.5567 0.894061 1.62669e-06
10.6045 1.05569 -1.44106e-06
18.1319 0.89841 1.88978e-06
0 0 0
9.93562 1.05413 -6.05599e-07
16.7036 0.893322 2.72083e-06
11.7743 1.05352 -9.28514e-07
13.5591 0.896229 8.74828e-07
8.51794 1.05391 -9.54548e-07
14.9723 0.898115 4.10679e-06
8.60107 1.05088 -1.41996e-06
15.4909 0.890135 2.01928e-06
10.5452 1.04441 -7.68275e-07
13.7309 0.894758 2.18405e-06
0 0 0
11.5027 1.04446 3.31159e-06
15.3088 0.892005 1.88841e-06
10.8598 1.05128 1.88995e-07
18.2534 0.897748 1.88846e-06
13.4566 1.04411 -1.14836e-06
19.2581 0.896698 2.4966e-06
13.5177 1.05234 -1.08441e-06
19.7182 0.908881 3.9542e-08
15.5894 1.06462 -8.66898e-07
21.2053 0.920702 4.66059e-06
16.0056 1.06022 -2.57762e-06
16.936 0.919485 2.09331e-06
14.4818 1.08106 3.24012e-06
15.4174 0.930724 4.19037e-06
9.65244 1.08434 -2.32236e-08
13.475 0.918345 7.88148e-07
8.84212 1.07412 9.92144e-07
15.6031 0.919642 3.06235e-06
12.8157 1.06819 3.78159e-06
12.2434 0.916029 3.85498e-06
2.40458 1.09716 1.21503e-07
11.9294 0.920954 3.51669e-06
0 0 0
11.4168 1.08055 4.07014e-06
10.5871 0.921934 3.35872e-06
8.35389 1.08261 3.00275e-06
10.3615 0.930721 1.05643e-06
6.21831 1.10035 3.0125e-06
11.7402 0.920359 4.80706e-06
9.50277 1.09304 6.91741e-08
13.3986 0.928358 2.73887e-06
5.64102 1.09032 -1.94812e-07
9.83048 0.931982 8.99835e-07
0 0 0
4.44516 1.10582 6.97583e-07
13.0097 0.928099 2.56273e-06
5.52865 1.09599 -1.49587e-06
11.4211 0.924401 3.97766e-07
7.99732 1.10544 -7.3817e-07
-10.8838 1.68951 -1.68818e-05
-11.7665 1.97469 -2.89545e-05
-7.58192 1.67339 -1.52212e-05
-9.60844 1.9743 -2.71815e-05
-5.93807 1.6941 -2.27915e-05
-7.82894 1.97301 -2.47448e-05
17.7916 0.807904 4.78777e-06
17.2023 0.923799 3.07821e-06
16.5501 0.901499 4.50056e-06
14.9267 0.99107 2.39393e-06
16.4151 0.882118 3.94928e-06
12.3264 1.00182 2.20052e-07
13.8013 0.895142 2.44398e-06
12.4304 1.00641 1.40741e-06
10.6873 0.911349 7.18078e-07
11.5356 1.02695 6.65764e-07
12.0444 0.915084 2.41464e-06
0 0 0
11.3592 1.03624 4.99979e-07
11.5855 0.901119 1.81509e-06
6.2433 1.04367 1.48476e-06
15.3884 0.892602 2.47433e-06
7.24053 1.04158 -1.57437e-06
14.3158 0.894447 3.66804e-06
10.6171 1.01345 1.43127e-06
14.8375 0.889743 2.14624e-06
9.86183 1.01295 2.0073e-06
13.6454 0.896179 3.37475e-06
0 0 0
9.17994 1.02574 1.08751e-06
17.3011 0.895303 2.36661e-06
11.0542 1.01492 -1.20918e-06
14.7147 0.927177 3.01204e-06
10.8966 1.05039 -6.82164e-07
14.2882 0.967207 1.11993e-06
10.2929 1.11954 -3.14505e-06
17.4874 0.926888 1.97461e-06
13.7571 1.09554 -7.26229e-07
17.8606 0.889374 1.91763e-06
16.4965 1.01913 1.18039e-06
16.2132 0.889588 3.44902e-06
10.6931 1.0166 1.82997e-07
14.2001 0.951427 4.42153e-06
8.82582 1.07305 1.57016e-07
11.1904 0.975779 2.50854e-06
5.88677 1.11916 -3.36755e-06
11.8751 0.953842 3.77265e-06
4.97316 1.11108 -3.46533e-06
14.1632 0.93631 4.124e-06
6.17411 1.09089 1.57075e-06
9.10107 0.930718 1.22715e-06
0 0 0
3.13206 1.0877 -4.06002e-07
8.50544 0.925598 3.35904e-06
3.46496 1.07476 -6.99968e-07
6.88183 0.925428 3.85672e-06
2.77266 1.06962 -2.21746e-06
8.21288 0.921695 3.07766e-06
2.9803 1.08843 8.29928e-07
7.22692 0.936154 2.8418e-07
3.73713 1.08665 5.11196e-07
9.65984 0.92336 2.68206e-06
0 0 0
2.43208 1.0978 -1.18953e-06
7.77221 0.92835 3.19954e-06
4.38825 1.07967 2.07041e-07
9.88407 0.923093 4.59238e-06
4.55418 1.09028 1.70481e-06
10.6612 0.938594 2.86682e-06
9.24441 1.06917 1.15529e-06
13.4359 0.923311 1.52234e-06
7.51762 1.08508 1.45464e-06
13.8465 0.94128 3.38761e-06
8.88611 1.09541 -3.51998e-07
12.8745 1.08871 1.07524e-06
16.4513 1.0726 -4.87549e-07
16.7156 1.07661 -5.59701e-07
15.2455 1.08166 -1.26643e-06
14.2708 1.0751 7.00994e-07
14.6481 1.07291 1.96744e-07
12.9537 1.07929 4.59449e-07
15.1789 1.05542 -1.38247e-07
8.83012 1.08227 -2.62168e-07
15.1624 1.05722 1.72922e-06
12.4551 1.07781 -5.93563e-07
0 0 0
11.3053 1.07038 1.3651e-06
10.6208 1.06076 -1.09143e-06
11.7945 1.05729 8.83548e-07
11.7049 1.07451 -1.72035e-06
9.91023 1.06069 1.43562e-06
9.66927 1.06646 -9.68553e-07
8.83468 1.06404 6.76958e-07
11.9989 1.07355 -1.23879e-06
13.6071 1.06296 1.97722e-06
9.99111 1.07795 -1.46832e-07
0 0 0
12.6806 1.05782 -2.59158e-06
12.9614 1.07825 1.73442e-06
12.5023 1.06497 -1.69693e-06
15.8148 1.06459 3.56022e-06
16.8071 1.06563 7.42883e-07
11.2349 1.08574 -1.74548e-06
15.2629 1.06653 1.97171e-07
15.2327 1.07057 -1.14618e-07
16.9592 1.05269 2.49088e-07
17.001 1.0562 -1.48495e-06
16.6229 1.05697 7.19703e-07
10.9568 1.08909 -9.9916e-07
15.0743 1.06441 2.48168e-06
12.6658 1.08363 -7.31892e-07
11.736 1.08105 1.28038e-06
12.4442 1.08918 1.18414e-06
10.6322 1.06238 -5.28563e-08
11.5207 1.08278 4.2522e-07
12.023 1.07228 1.12943e-06
9.43895 1.08023 1.13283e-06
5.86053 1.06114 3.84082e-07
8.29608 1.08145 -3.8646e-07
0 0 0
8.66443 1.07711 7.43787e-07
6.17909 1.09528 -1.86516e-07
9.18872 1.07758 -6.99174e-08
10.4444 1.10453 -8.91752e-07
5.6401 1.08627 -1.07455e-06
8.10881 1.10721 2.8113e-07
9.91788 1.08624 1.75387e-06
3.50616 1.12381 -2.78119e-06
12.1349 1.08196 7.68183e-07
9.40187 1.09844 2.48389e-06
0 0 0
9.54629 1.10164 3.5496e-06
9.02844 1.10433 5.01731e-07
7.34643 1.08722 -1.45837e-06
11.7559 1.1009 1.05416e-06
10.6954 1.08741 2.2978e-06
-8.75122 1.97531 -2.74249e-05
-13.2346 1.94818 -2.75662e-05
-5.17692 1.96471 -2.50051e-05
-13.0168 1.94105 -3.05901e-05
-5.09309 1.98036 -2.67224e-05
-7.53942 1.96404 -3.29864e-05
12.321 0.942881 3.62527e-06
11.7207 0.955175 -3.01666e-07
13.6488 1.02592 2.06851e-06
13.7887 1.04729 1.63733e-06
15.6676 1.01119 3.07655e-06
12.2749 1.05172 2.52977e-06
9.90166 1.04813 6.83514e-07
8.8152 1.0531 -1.78384e-06
10.4874 1.04424 -1.28208e-06
7.67039 1.07296 1.46147e-06
10.2623 1.06346 1.00264e-06
0 0 0
8.72715 1.07426 6.25041e-07
8.19362 1.07192 -6.94575e-07
8.84281 1.06343 2.17939e-08
8.42001 1.05758 -2.31246e-07
5.5581 1.05983 -7.13119e-07
5.71542 1.03591 -2.89186e-06
5.62519 1.0431 1.97295e-07
10.0783 1.01971 -8.90353e-08
7.4429 1.03707 -1.0244e-06
8.30475 1.01769 -1.92726e-06
0 0 0
11.9432 1.01599 2.7052e-06
11.0528 1.02258 1.3211e-06
8.34556 1.04647 1.22573e-07
7.2837 1.07025 -2.76045e-06
10.4402 1.08661 -1.6051e-06
11.3426 1.11861 2.65111e-06
13.6548 1.13097 -1.7502e-06
8.83965 1.10198 -1.4861e-06
12.8505 1.08881 -2.89544e-07
14.9291 1.01047 -8.83769e-07
15.8998 1.00049 4.02939e-07
13.1365 1.02844 3.54206e-06
10.822 1.01778 -6.26329e-07
6.38315 1.11125 -8.38927e-07
9.46315 1.09365 5.14957e-07
6.11176 1.14888 -2.05622e-06
6.74123 1.13804 1.1834e-07
2.27299 1.15215 -3.80229e-06
7.72137 1.11259 1.73157e-07
5.93055 1.10785 1.40932e-06
4.98834 1.08699 9.20529e-07
6.51773 1.08832 7.25683e-07
0 0 0
4.51011 1.05608 1.52001e-06
3.16388 1.09636 -2.23975e-06
3.51224 1.0796 -1.01207e-06
0.226189 1.09526 -1.07489e-06
1.30516 1.09337 -1.22252e-06
0.860606 1.09319 4.43255e-07
6.41476 1.07921 -1.59216e-06
4.97835 1.09599 -1.55165e-06
2.72082 1.07162 5.39192e-07
-0.617673 1.1121 3.58718e-07
0 0 0
3.0478 1.09367 2.27017e-07
3.39028 1.11696 -2.89355e-06
4.76247 1.10313 -1.8124e-06
4.25433 1.11684 -1.90473e-06
3.57285 1.10683 -8.66029e-07
-0.540185 1.12871 -2.64753e-07
6.53007 1.08894 -9.15181e-07
9.22066 1.09214 -6.76421e-07
5.73977 1.10056 1.59191e-06
7.46432 1.10781 -3.54401e-06
5.55415 1.10713 7.23886e-07
15.663 1.08554 4.82461e-06
14.6161 1.10701 -1.55861e-07
17.3568 1.06535 2.47535e-06
16.7961 1.09996 6.76272e-07
13.8865 1.06977 9.17558e-07
14.6426 1.0936 -1.02204e-06
15.2785 1.06869 -1.76488e-07
14.6787 1.09639 2.41649e-06
13.2596 1.08431 -4.76504e-07
12.6834 1.1003 -1.75444e-06
14.4258 1.07482 1.30922e-06
0 0 0
8.54182 1.11242 5.68716e-07
10.786 1.08657 -1.74933e-06
9.69826 1.11162 -2.92316e-06
9.40285 1.09346 -6.88181e-07
15.5171 1.11577 5.68974e-06
11.5761 1.08861 3.70732e-06
9.69799 1.11501 -5.99138e-07
11.7048 1.09101 3.33809e-06
11.5404 1.11618 -1.02517e-07
10.8062 1.08128 1.1811e-06
0 0 0
13.8258 1.11982 2.69044e-06
11.2715 1.09086 2.26514e-06
12.0506 1.118 1.72384e-07
14.404 1.09012 -4.99546e-07
13.4772 1.11089 1.58182e-06
13.6156 1.09372 6.96468e-07
9.76274 1.11325 -4.31406e-07
14.5881 1.09566 -1.33902e-06
15.2005 1.11398 -6.49038e-07
14.5882 1.10831 3.48308e-07
13.6523 1.13097 1.49725e-06
12.8021 1.09814 -5.39798e-07
13.2329 1.10181 -3.63483e-07
9.80938 1.09556 -1.02127e-06
7.90399 1.11594 -1.67024e-06
11.8743 1.09102 -1.42345e-07
11.516 1.10236 -5.84484e-07
7.44991 1.09569 1.59324e-07
7.83816 1.0992 -2.89781e-06
12.208 1.08184 -1.8796e-06
9.0425 1.08389 1.50519e-06
9.06764 1.07189 1.93671e-06
0 0 0
8.36268 1.09334 -2.51933e-07
10.3311 1.06096 1.11529e-06
6.7462 1.09467 -1.5269e-06
6.58554 1.07954 -2.34143e-06
5.36864 1.10405 -2.47222e-06
9.45721 1.09052 1.29381e-06
3.9434 1.0993 -2.30741e-06
6.61352 1.08846 1.46228e-06
4.17999 1.10812 -2.3224e-06
6.18715 1.09535 -6.21092e-10
0 0 0
6.89851 1.11327 4.6019e-07
5.09585 1.10182 -2.05011e-06
5.92262 1.11884 -1.38666e-06
6.67939 1.0844 -4.64688e-07
8.47493 1.11046 1.87555e-06
-6.26461 1.95512 -1.98217e-05
-8.82329 1.9671 -2.24829e-05
-7.52594 1.96247 -2.93474e-05
-6.34659 1.97284 -2.31641e-05
-9.03006 1.95936 -2.30152e-05
-1.58312 1.96794 -2.29618e-05
18.1747 0.904164 4.14431e-06
20.291 0.911228 4.62684e-06
17.7058 1.0716 5.02997e-06
14.2808 1.08723 -3.16716e-06
17.7521 1.0751 4.07333e-06
17.2209 1.05824 2.14253e-06
15.512 1.06298 8.82152e-07
15.3334 1.06047 -3.96649e-07
14.2489 1.05859 -5.65663e-07
14.454 1.05746 2.06025e-06
13.189 1.06288 -1.07854e-06
0 0 0
16.0549 1.05801 6.21187e-07
13.7937 1.06336 2.20934e-07
8.76112 1.06435 -1.98544e-06
