277.037 0.548728 9.71101e-05
12.9606 1.06862 -1.23908e-06
20.1589 0.908961 2.35618e-06
15.4374 1.06029 -1.11134e-06
177.294 0.688316 5.94559e-05
11.4071 1.06509 -5.06968e-07
30.4075 0.883989 5.76482e-06
20.208 1.04633 1.78864e-06
26.2104 0.881985 4.65513e-06
48.6917 0.999675 1.50066e-05
14.9898 0.902353 8.96358e-07
0 0 0
75.3997 0.957098 2.79906e-05
239.695 0.594418 8.00593e-05
35.8471 1.01827 9.40352e-06
262.454 0.561245 8.74817e-05
263.587 0.653304 0.000119943
237.81 0.597209 8.26325e-05
47.5877 0.993884 1.52226e-05
263.46 0.556955 8.79947e-05
51.9158 0.984074 1.67925e-05
254.783 0.570511 8.61423e-05
0 0 0
25.2374 1.02441 9.18966e-06
266.149 0.554088 8.926e-05
32.5154 1.0196 9.4694e-06
14.5169 0.902433 7.08954e-07
16.866 1.03919 2.77952e-07
10.527 0.907642 -2.61129e-07
16.2754 1.04833 8.77337e-08
20.5563 0.90782 3.08739e-07
11.641 1.07044 -2.58627e-06
14.4303 0.92949 2.3701e-06
13.6673 1.06364 -3.58093e-06
17.337 0.91897 2.22618e-06
16.3315 1.07827 4.08623e-06
171.751 0.716748 6.15004e-05
27.0138 1.05821 7.85673e-06
264.113 0.572618 9.23616e-05
36.6573 1.03248 1.3476e-05
269.621 0.565254 9.79066e-05
258.897 0.672116 0.000126432
193.323 0.671063 6.84818e-05
26.8696 1.06005 1.14161e-05
237.761 0.609573 8.65217e-05
0 0 0
77.5219 0.97901 3.50963e-05
44.2469 0.878228 1.47144e-05
37.0497 1.03914 1.61926e-05
257.726 0.586248 9.33666e-05
39.6422 1.04892 1.88613e-05
239.987 0.604541 8.92897e-05
131.805 0.901676 5.90514e-05
241.041 0.61198 8.7643e-05
91.5266 0.958243 4.01137e-05
164.69 0.722794 5.62617e-05
0 0 0
46.8266 1.0405 2.0828e-05
231.051 0.626432 8.33194e-05
201.528 0.783581 9.54272e-05
208.545 0.656669 7.10388e-05
81.2546 0.991522 3.446e-05
3.58806 1.65666 -1.86427e-06
-0.610593 1.94525 -1.33067e-05
4.78591 1.64549 -2.55237e-06
5.2113 1.93504 -6.25927e-06
1.39531 1.67745 -1.51931e-05
1.8839 1.94726 -1.10007e-05
268.244 0.498012 7.84e-05
18.4788 0.922147 3.50784e-06
46.5755 0.863085 1.43278e-05
29.4101 0.970966 7.98702e-06
21.8778 0.875338 5.63895e-06
27.9781 0.980012 6.30946e-06
201.272 0.647295 6.62036e-05
34.4602 0.975424 1.01326e-05
274.159 0.550013 9.57107e-05
16.8693 1.01935 2.83866e-06
239.876 0.603598 8.46806e-05
0 0 0
24.6528 1.0171 6.02719e-06
254.593 0.572802 8.72324e-05
44.1623 0.988397 1.76019e-05
266.091 0.554053 9.02381e-05
253.284 0.662003 0.000111204
263.318 0.556949 9.15913e-05
250.329 0.650744 0.000107207
246.393 0.580751 8.16412e-05
35.8233 0.976189 1.2433e-05
237.858 0.594949 8.15892e-05
0 0 0
44.547 0.975024 1.56289e-05
208.807 0.640915 6.79805e-05
17.2669 1.00621 1.23988e-06
53.5143 0.876306 1.6329e-05
35.3056 1.01475 9.73191e-06
17.3308 0.963114 2.22564e-06
17.634 1.10823 3.50282e-07
26.2122 0.91556 4.92276e-06
11.8662 1.0984 -1.59746e-06
16.3688 0.891228 1.45506e-06
9.25357 1.02938 -1.73688e-06
256.025 0.566963 8.69698e-05
39.1082 0.976332 1.16007e-05
48.6982 0.904946 1.69409e-05
61.056 0.994497 2.37094e-05
71.9622 0.8918 2.56125e-05
124.035 0.931968 5.51247e-05
107.647 0.822591 3.938e-05
47.9006 1.04511 1.67908e-05
266.73 0.577419 0.000102074
33.0638 1.05006 1.39959e-05
220.653 0.640064 7.86801e-05
0 0 0
56.995 1.00604 2.43058e-05
173.248 0.702712 6.24107e-05
57.3178 0.994116 2.34024e-05
184.933 0.683635 6.80523e-05
246.131 0.686688 0.000114093
211.024 0.645392 7.62812e-05
68.754 0.98807 3.13488e-05
215.338 0.650159 7.6596e-05
59.5437 1.00188 2.62077e-05
213.226 0.645361 7.64498e-05
0 0 0
34.9206 1.0485 1.37957e-05
101.919 0.80342 3.6065e-05
39.1147 1.02759 1.58484e-05
88.2937 0.819525 3.17781e-05
80.104 0.974123 3.72317e-05
88.391 0.834656 3.04675e-05
37.7043 1.02672 1.38311e-05
225.299 0.632999 7.85509e-05
235.11 0.71927 0.000115201
210.27 0.666908 7.78511e-05
41.9061 1.04505 1.50076e-05
55.9033 1.02288 2.11634e-05
10.2107 1.08186 -3.25121e-06
6.23776 1.09221 -5.22616e-06
7.48903 1.09324 -4.73994e-06
13.8091 1.07578 4.94613e-07
13.2502 1.07499 -4.24304e-07
12.8056 1.07952 3.92913e-07
9.73792 1.06337 -2.47146e-06
24.0444 1.05946 6.59572e-06
9.04485 1.06621 -9.243e-07
14.3022 1.07505 2.30404e-07
0 0 0
32.038 1.03942 1.06248e-05
20.0744 1.04689 2.98682e-06
13.897 1.05421 1.79122e-06
8.19626 1.0797 -3.26303e-06
56.9073 0.990685 2.2247e-05
81.8749 0.958072 3.13446e-05
23.1772 1.04286 6.94938e-06
16.1574 1.06738 5.97039e-07
14.0672 1.06228 2.17932e-06
22.9851 1.05854 5.67038e-06
0 0 0
22.1264 1.04403 1.44467e-06
26.4633 1.05794 7.85793e-06
21.6365 1.05152 2.27417e-06
8.12656 1.076 1.51476e-07
5.42493 1.08244 -4.25046e-06
12.2918 1.08415 -1.27032e-06
7.51926 1.07797 -3.19581e-06
7.69476 1.08174 -3.43814e-06
12.082 1.05981 -1.84088e-06
1.5185 1.07874 -8.08091e-06
5.08176 1.07387 -4.25953e-06
18.0311 1.07844 2.21815e-06
14.3902 1.06543 2.17926e-06
18.3629 1.07509 1.8406e-06
19.1081 1.06998 4.6201e-06
14.4285 1.08618 2.09495e-06
59.1365 0.990156 2.13886e-05
19.0998 1.0714 3.8564e-06
239.072 0.710262 0.000112598
27.1419 1.05363 9.14532e-06
43.0632 1.00617 1.66342e-05
63.4194 0.99796 2.48141e-05
0 0 0
159.457 0.842461 7.23507e-05
109.165 0.935301 4.89802e-05
85.3727 0.961729 3.49112e-05
17.9611 1.09305 2.62451e-06
54.4773 1.01238 2.12419e-05
220.631 0.76105 0.000109622
45.0496 1.0328 1.80044e-05
45.5463 1.05846 1.75263e-05
12.3337 1.08166 8.57964e-07
15.8256 1.08863 5.49169e-06
0 0 0
42.0328 1.05141 1.90897e-05
21.566 1.08514 6.39949e-06
26.4124 1.05858 7.16685e-06
12.7005 1.09946 1.49621e-06
23.7092 1.0677 8.29391e-06
-4.75434 1.96474 -2.17968e-05
1.85601 1.90888 -6.95437e-06
-5.46051 1.96546 -2.54025e-05
-3.74185 1.91707 -1.8098e-05
-4.19418 1.97797 -2.54439e-05
0.0323836 1.94417 -2.24983e-05
267.802 0.578136 0.000103641
256.465 0.606523 9.52323e-05
9.2922 1.03213 2.87724e-07
8.9078 1.05439 -4.36799e-07
5.25523 1.02586 -1.08003e-06
8.50038 1.05723 9.08457e-07
14.5466 1.04139 2.64955e-06
20.1036 1.0367 2.99211e-06
30.5115 1.01526 7.11716e-06
40.9066 1.02318 1.63861e-05
18.741 1.05095 4.70998e-06
0 0 0
17.1647 1.06171 4.37513e-06
34.658 1.03255 1.10306e-05
16.129 1.05272 3.18588e-06
22.8891 1.0364 5.99156e-06
272.413 0.637542 0.000127526
286.207 0.601767 0.000125565
25.2664 1.01474 8.4169e-06
16.8603 1.01014 2.62154e-06
45.281 0.982511 1.46992e-05
75.3555 0.922136 2.5146e-05
0 0 0
12.4351 1.0153 2.90298e-06
13.236 1.01949 2.20395e-06
15.7882 1.0357 3.25179e-06
27.6112 1.04027 6.1014e-06
12.1179 1.0841 -8.49846e-07
11.4144 1.1185 2.68597e-06
-2.05231 1.15537 -9.38539e-06
20.6028 1.08408 3.97537e-06
10.8896 1.09177 -1.18241e-06
7.61323 1.02067 -3.74538e-06
3.32632 1.0179 -4.44459e-06
13.1906 1.02836 3.56443e-06
19.1513 1.00605 2.68709e-06
20.4752 1.08963 5.81655e-06
39.5698 1.04775 1.45191e-05
19.1056 1.12833 4.4687e-06
25.0908 1.10912 9.26386e-06
34.3345 1.10134 1.23252e-05
19.6655 1.0942 5.85652e-06
58.0737 1.0269 2.6494e-05
28.1417 1.05208 1.14802e-05
29.9829 1.05286 1.14692e-05
0 0 0
65.0615 0.966316 2.80583e-05
37.3901 1.04455 1.34634e-05
43.6536 1.01949 1.69896e-05
23.8158 1.0597 9.68693e-06
47.4547 1.02342 1.99753e-05
72.7101 0.983175 3.40006e-05
26.958 1.0486 7.55259e-06
51.1899 1.02561 1.98597e-05
195.785 0.770622 9.20693e-05
48.2025 1.03666 2.36736e-05
0 0 0
70.6029 0.990162 3.18213e-05
48.7123 1.0469 1.87464e-05
58.3744 1.02082 2.33977e-05
31.3942 1.075 1.102e-05
37.8195 1.05433 1.52515e-05
34.7642 1.07363 1.69651e-05
81.4391 0.974327 3.39304e-05
19.4789 1.07665 4.01668e-06
38.9497 1.04961 1.72425e-05
35.1255 1.06552 9.38819e-06
20.252 1.08461 7.65194e-06
13.2951 1.08914 3.7256e-06
41.6226 1.06524 1.27558e-05
215.87 0.75138 9.8746e-05
285.383 0.651772 0.00014346
33.1537 1.041 9.52204e-06
293.352 0.631891 0.000144726
